BusinessName,RatingValue,RatingDate,Hygiene,Structural,ConfidenceInManagement,longitude,latitude
Bridge Coffee House,1.0,2021-09-21T00:00:00,15,10,20,1.171506,51.082374
Radnor Park Kindergarten,5.0,2019-11-05T00:00:00,0,5,5,1.164581,51.076949
Radnor Park Lodge,5.0,2020-01-23T00:00:00,5,5,5,1.17163395881653,51.083812713623
Grand Hotel,5.0,2016-10-26T00:00:00,0,5,5,1.16350066661835,51.0751419067383
Park Inn,5.0,2017-06-02T00:00:00,0,0,0,1.171591,51.08382
Greenfields House,5.0,2019-03-28T00:00:00,0,5,0,1.162196,51.07507
Hour Grocers,5.0,2021-06-30T00:00:00,5,5,5,1.182639,51.095177
Del Boys,5.0,2019-02-14T00:00:00,0,0,0,1.182639,51.095177
Nisa Local,5.0,2021-06-30T00:00:00,5,5,5,1.182639,51.095177
League of Friends Coffee Shop,5.0,2019-01-24T00:00:00,5,0,5,1.172865,51.085755
Wards Hotel & Bistro,4.0,2021-03-06T00:00:00,10,5,5,1.165543,51.078911
Taste of China,5.0,2020-01-22T00:00:00,5,5,5,1.182639,51.095177
Goldwyn-Brook School,5.0,2014-12-02T00:00:00,5,5,5,1.171919,51.087373
Wells Lodge Nursing Home,5.0,2022-07-25T00:00:00,0,0,0,1.164533,51.080017
Stella Maris Roman Catholic Primary School,5.0,2019-02-28T00:00:00,5,0,0,1.171919,51.087373
Grimston House Care Home,5.0,2021-02-26T00:00:00,0,5,0,1.16362,51.079404
Lloyds Pharmacy,,1901-01-01T00:00:00,,,,1.160028,51.076559
East Kent College,5.0,2017-01-30T00:00:00,0,5,0,1.165969,51.082434
Folkestone Care Centre,5.0,2019-05-22T00:00:00,0,0,5,1.16422498226166,51.0813407897949
Tristford,5.0,2018-11-15T00:00:00,0,5,5,1.168597,51.085565
Earlscliffe,5.0,2019-11-14T00:00:00,5,5,5,1.164182,51.081358
Mandalay Residential Home,5.0,2016-11-27T00:00:00,0,0,0,1.166898,51.084325
Folkestone Park Bowls Club,5.0,2013-08-28T00:00:00,5,5,5,1.171755,51.08538
Cafexpress Shop,5.0,2021-09-16T00:00:00,5,5,0,1.168524,51.082833
Ashley House Residential Home,5.0,2019-07-03T00:00:00,0,5,0,1.166898,51.084325
Broadmeadow Registered Care Centre,5.0,2019-01-03T00:00:00,0,5,5,1.173128,51.090416
The Beacon,5.0,2019-11-14T00:00:00,5,0,5,1.173128,51.090416
Tunnels Tea Shop,5.0,2021-06-16T00:00:00,0,0,0,1.42664802074432,51.3344841003418
Whitecliff House,5.0,2020-11-16T00:00:00,0,0,0,1.429786,51.338414
Toll Gate Kiosk,5.0,2020-07-01T00:00:00,0,0,0,1.427746,51.335713
Oak House,5.0,2021-09-21T00:00:00,0,0,0,1.429786,51.338414
Granville Theatre,5.0,2019-11-13T00:00:00,0,0,0,1.427746,51.335713
Waterfront,5.0,2022-02-14T00:00:00,0,0,0,1.423192,51.33222
Brampton Lodge,5.0,2022-07-25T00:00:00,0,0,0,1.158282,51.076715
Alexandra Restaurant,5.0,2020-11-03T00:00:00,0,0,0,1.423192,51.332221
Sorbetto,5.0,2020-08-14T00:00:00,0,0,0,1.423192,51.33222
Food on Focus,5.0,2021-05-07T00:00:00,0,0,0,1.423192,51.332221
Burnham,5.0,2018-06-05T00:00:00,0,0,5,1.167918,51.085871
The Dog House & Grill,5.0,2021-05-07T00:00:00,0,0,0,1.423192,51.332221
What Gwaan Limited,5.0,2022-05-26T00:00:00,0,0,0,1.423192,51.332221
D Suga Hut,4.0,2021-08-06T00:00:00,0,10,0,1.423192,51.332221
A La Turka,5.0,2020-09-23T00:00:00,0,0,0,1.423192,51.33222
The Little Vegan Food Place,5.0,2022-02-17T00:00:00,0,0,0,1.423192,51.332221
Royal Victoria Pavilion,5.0,2021-08-11T00:00:00,0,0,0,1.423192,51.332221
Peters Fish Factory,5.0,2022-05-26T00:00:00,0,0,0,1.423192,51.332221
The Nourish Bar,5.0,2021-07-22T00:00:00,0,0,0,1.423192,51.332221
The Queens Head,5.0,2022-01-13T00:00:00,0,0,0,1.423192,51.332221
Perfecto Pasta and pizza,5.0,2022-07-08T00:00:00,0,0,0,1.423192,51.332221
Topp's Seafood,5.0,2022-08-05T00:00:00,0,0,0,1.423192,51.332221
Cannons of Ramsgate,5.0,2021-06-16T00:00:00,0,0,0,1.42319202423096,51.3322219848633
Booker Cash & Carry,5.0,2012-09-04T00:00:00,5,0,5,1.173634,51.092175
Alison Sea View Cafe,5.0,2022-07-20T00:00:00,0,5,5,1.42612195014954,51.3351135253906
Folkestone Sports Centre,5.0,2016-12-09T00:00:00,5,5,5,1.168241,51.087041
Royal Harbour Ramsgate Brasserie,5.0,2021-05-26T00:00:00,0,0,0,1.421136,51.331022
Sam's Bar,5.0,2021-09-09T00:00:00,0,0,0,1.440672,51.349914
Ramsgate Beach Kiosk,5.0,2022-06-21T00:00:00,0,0,0,1.42320394515991,51.3322105407715
Enoteca,5.0,2021-07-20T00:00:00,0,0,0,1.421525,51.332386
The Oak Hotel,5.0,2021-09-22T00:00:00,0,5,0,1.421525,51.332386
Rokka,5.0,2022-06-21T00:00:00,0,0,0,1.421525,51.332386
Comfort Inn,5.0,2022-08-05T00:00:00,0,0,0,1.428762,51.336816
Thai Passion,4.0,2021-11-18T00:00:00,0,10,0,1.42319202423096,51.3322219848633
Clique Bar,5.0,2021-11-24T00:00:00,0,0,0,1.421525,51.332386
Little Ships,5.0,2022-06-24T00:00:00,0,0,0,1.421525,51.332386
Thanet Bowling Club,5.0,2022-05-11T00:00:00,0,0,0,1.432365,51.343133
Travellers in Italy,5.0,2021-09-28T00:00:00,0,0,0,1.421188,51.332495
Albion House Ramsgate,5.0,2020-10-16T00:00:00,0,5,0,1.422057,51.33336
The Glass House Tea Garden,5.0,2021-07-22T00:00:00,0,0,0,1.432364,51.343133
Mother Goose Nursery,5.0,2020-12-08T00:00:00,0,0,0,1.423643,51.335185
Baker Street Cafe,5.0,2021-05-19T00:00:00,0,5,0,1.427211,51.33875
The Royal,5.0,2021-08-06T00:00:00,0,0,0,1.420231,51.33237
Gallegos Piri Piri,4.0,2021-11-15T00:00:00,0,10,0,1.420231,51.33237
Pelham House Residential Home,5.0,2021-09-19T00:00:00,0,0,0,1.155598,51.077345
Camden Arms,5.0,2020-01-14T00:00:00,0,0,0,1.422667,51.334809
Ramsgate Seafront Travelodge,5.0,2022-02-04T00:00:00,0,0,0,1.41947197914124,51.3322715759277
Wells House Nursing Home,4.0,2022-06-23T00:00:00,5,10,5,1.152994,51.074546
Coastal Bar Kent (Ltd),5.0,2022-02-17T00:00:00,0,0,0,1.42028105258942,51.3330688476563
Crusties,5.0,2021-05-05T00:00:00,0,0,0,1.42027,51.33308
Taylor Meats Ltd,4.0,2021-09-07T00:00:00,0,10,0,1.42027,51.33308
Simms Olde Sweet Shoppe,,1901-01-01T00:00:00,,,,1.42027,51.33308
Jah Jah,5.0,2022-06-14T00:00:00,0,0,5,1.42027,51.33308
Dumpton Lodge,5.0,2022-02-28T00:00:00,0,0,0,1.441044,51.351811
Premier G & A Stores,5.0,2022-07-26T00:00:00,0,0,0,1.423643,51.335185
Buckmaster Home,5.0,2022-02-28T00:00:00,0,0,0,1.440982,51.352901
Gerry's Coffee & Art House,5.0,2022-08-16T00:00:00,0,0,0,1.419581,51.332515
Coco Latino & Clarey's Chocolates,5.0,2022-02-23T00:00:00,0,0,0,1.417328,51.330413
The Arch,5.0,2021-04-29T00:00:00,0,5,0,1.417328,51.330413
Ship Shape,5.0,2021-07-06T00:00:00,0,0,0,1.417328,51.330413
Archive Homestore,5.0,2021-09-22T00:00:00,0,5,0,1.4179475,51.3310761
The Greek Arch,5.0,2021-11-05T00:00:00,0,0,0,1.417328,51.330413
Bodrum Kebab,5.0,2022-02-17T00:00:00,0,0,0,1.4201594,51.3332063
Ramsgate Tandoori,5.0,2022-03-02T00:00:00,0,0,0,1.419934,51.333009
Harbour Street Bar,5.0,2021-05-26T00:00:00,0,0,0,1.419934,51.333009
Il Tricolore,5.0,2021-01-07T00:00:00,0,0,0,1.419934,51.333009
Village Grill,5.0,2021-05-18T00:00:00,0,0,0,1.419934,51.333009
The Royal Fish Bar,5.0,2022-07-15T00:00:00,0,0,0,1.419934,51.333009
The Goose,5.0,2021-07-06T00:00:00,0,0,0,1.419934,51.333009
T.L.C,5.0,2022-08-18T00:00:00,0,0,0,1.419934,51.333009
RAFA Club,5.0,2022-08-26T00:00:00,0,0,0,1.420835,51.333918
Staplehurst Cottage,5.0,2019-11-20T00:00:00,0,0,0,1.1503712,51.0737868
Book Bodega,5.0,2022-07-15T00:00:00,0,0,0,1.4198331,51.333152
The Grange,5.0,2021-09-19T00:00:00,5,0,0,1.163467,51.086577
Helping Hands,1.0,2015-05-22T00:00:00,5,15,20,1.419273,51.332812
Sunrise Cafe Restaurant,5.0,2020-12-15T00:00:00,0,5,0,1.419273,51.332812
Oban Supermarket,5.0,2021-04-28T00:00:00,0,0,0,1.4206587,51.3341272
Corbys Tearooms,5.0,2021-05-18T00:00:00,0,0,0,1.419273,51.332812
The Hovelling Boat Inn,5.0,2021-08-26T00:00:00,0,0,0,1.419273,51.332812
Wilkinson,5.0,2019-09-27T00:00:00,0,0,0,1.419273,51.332812
Mariners,5.0,2022-06-16T00:00:00,0,0,0,1.419273,51.332812
Keystore,5.0,2020-04-06T00:00:00,0,0,0,1.419273,51.332812
Staple Stores,5.0,2022-08-04T00:00:00,0,0,5,1.419273,51.332812
Crown,5.0,2020-07-27T00:00:00,0,0,0,1.419273,51.332812
Harbour Bakery,5.0,2020-10-05T00:00:00,0,5,0,1.419273,51.332812
The Home Front Tea Room,5.0,2021-07-01T00:00:00,0,0,0,1.42038595676422,51.3338775634766
The Galley,5.0,2021-07-13T00:00:00,0,0,0,1.418209,51.331827
La Magnolia,5.0,2020-09-04T00:00:00,0,0,0,1.418209,51.331827
Thai Orchid,5.0,2021-12-09T00:00:00,0,0,0,1.418209,51.331827
Red Lion,5.0,2021-05-26T00:00:00,0,0,0,1.420221,51.333774
The York Arms,5.0,2022-04-27T00:00:00,0,0,0,1.420872,51.33442
Toni's Newsagents,5.0,2020-02-26T00:00:00,0,0,0,1.420872,51.33442
Queens Marvellous Creations & TGB,1.0,2021-11-18T00:00:00,10,15,20,1.4212417,51.3348208
Papa George,5.0,2022-06-16T00:00:00,0,0,0,1.4192286,51.3328557
Curio Collectors Emporium,5.0,2019-09-27T00:00:00,0,5,0,1.4212887,51.3348734
Royal Temple Yacht Club,5.0,2020-12-14T00:00:00,0,0,0,1.418171,51.3319
Ramsgate Fish and Chips,5.0,2021-03-31T00:00:00,0,0,0,1.423776,51.337357
Heaven and Hell Gifts,5.0,2020-07-17T00:00:00,0,0,0,1.4195486,51.3332961
Victoria Off Licence,5.0,2020-03-17T00:00:00,0,0,0,1.42377603054047,51.3373565673828
Earl St Vincent,4.0,2019-12-03T00:00:00,0,10,0,1.422094,51.335788
Montefiore Arms,5.0,2022-07-27T00:00:00,0,0,0,1.424507,51.33811
Horse And Groom Public House,2.0,2022-03-09T00:00:00,10,15,10,1.419207,51.333075
Honeysuckle Inn,5.0,2020-12-02T00:00:00,0,0,0,1.426473,51.340005
Marc-Pierres Kitchen,5.0,2021-09-23T00:00:00,0,0,0,1.418209,51.331827
LA. Magnolia Ice Cream & Deli,5.0,2022-05-19T00:00:00,0,0,0,1.418209,51.331827
Royal Harbour Hotel,5.0,2021-02-01T00:00:00,0,0,0,1.416168,51.330249
Sunrise Fish & Chips,5.0,2022-03-02T00:00:00,0,0,0,1.41917,51.333174
Hearth Restaurant,5.0,2021-07-22T00:00:00,0,0,0,1.416168,51.330249
The Lookout,4.0,2021-08-02T00:00:00,0,10,0,1.416168,51.330249
Zest Cafe & Bar,5.0,2020-12-04T00:00:00,0,0,0,1.419098,51.333159
KFC - Ramsgate,5.0,2022-03-02T00:00:00,0,0,0,1.419098,51.333159
Victoria Express,5.0,2021-04-28T00:00:00,0,0,0,1.419098,51.333159
C and K Rileys Ltd,5.0,2021-05-14T00:00:00,0,0,0,1.419098,51.333159
Pizza 2 Night,4.0,2022-03-30T00:00:00,0,5,10,1.421435,51.33542
Dirtee Feast,5.0,2022-06-17T00:00:00,0,0,0,1.421435,51.33542
Costcutter,5.0,2022-07-26T00:00:00,0,0,0,1.4215701,51.3355668
Pedro's Peri Peri,3.0,2021-10-20T00:00:00,10,10,10,1.421435,51.33542
Ravensgate Arms,5.0,2020-07-14T00:00:00,0,0,0,1.421435,51.33542
Moonshine Billys,5.0,2022-04-27T00:00:00,0,0,0,1.42062,51.334698
BB Pasta & Pizza,4.0,2021-09-22T00:00:00,0,5,10,1.42062,51.334698
Good Fortune,5.0,2021-12-09T00:00:00,0,0,0,1.42062,51.334698
M & M Kebab Shop,5.0,2022-06-16T00:00:00,0,0,0,1.42062,51.334698
The Deal Cutter,5.0,2020-02-20T00:00:00,0,0,0,1.42062,51.334698
Souvlike - eat,5.0,2022-01-12T00:00:00,0,0,0,1.42062,51.334698
Iceland Foods Limited,5.0,2020-10-06T00:00:00,0,5,0,1.42062,51.334698
Subway,5.0,2021-03-25T00:00:00,0,5,0,1.419941,51.33407
Star Nergis,5.0,2022-05-20T00:00:00,0,0,0,1.419941,51.33407
Prentis,5.0,2022-04-27T00:00:00,0,0,0,1.419941,51.33407
Cumbria House,5.0,2021-03-31T00:00:00,0,5,0,1.158272,51.08222
Seaside's Restaurant,5.0,2022-04-08T00:00:00,0,0,0,1.414923,51.32935
Churchill Tavern,5.0,2020-09-07T00:00:00,0,0,0,1.414923,51.32935
Phoenix Care Homes Ltd,5.0,2022-05-04T00:00:00,0,0,0,1.432481,51.346224
Caffe Nero,4.0,2021-10-19T00:00:00,10,10,0,1.419183,51.333723
Boots UK Ltd,5.0,2022-05-27T00:00:00,0,0,0,1.419183,51.333723
Holland & Barrett,5.0,2022-07-20T00:00:00,0,0,0,1.419183,51.333723
Wongs,3.0,2021-09-28T00:00:00,10,10,10,1.42551696300507,51.3397102355957
Bromley Lodge,5.0,2020-11-16T00:00:00,0,0,0,1.426485,51.340742
The Royal British Legion,4.0,2021-12-10T00:00:00,0,10,0,1.417686,51.332328
Sage Cafe Ramsgate,5.0,2022-05-20T00:00:00,0,0,0,1.419875,51.334333
Ho Wong,5.0,2022-05-05T00:00:00,0,0,0,1.42287,51.33733
Morrisons,5.0,2020-03-09T00:00:00,5,0,0,1.160982,51.085322
Union Ramsgate,5.0,2021-04-14T00:00:00,0,0,0,1.4185246,51.3332361
The Sun Club,5.0,2022-02-14T00:00:00,0,5,0,1.4185246,51.3332361
Havenfield Hall,5.0,2018-10-25T00:00:00,0,0,0,1.18784594535828,51.1114692687988
Louisa Bay Cafe,5.0,2022-07-12T00:00:00,0,0,0,1.441503,51.355251
Elephant and Castle,5.0,2021-04-30T00:00:00,0,0,0,1.423592,51.338164
Harvest Health Foods,5.0,2022-04-27T00:00:00,0,0,0,1.41837,51.333216
The Corner Broadstairs,5.0,2021-07-27T00:00:00,0,0,0,1.4411024,51.3549544
Friends Fish and Chips,5.0,2021-03-12T00:00:00,0,0,0,1.422471,51.337378
Spice Garden,5.0,2021-01-06T00:00:00,0,0,0,1.42568898200989,51.3404769897461
Tesco,5.0,2020-01-31T00:00:00,0,0,0,1.425689,51.340477
Hereson News,5.0,2020-06-10T00:00:00,0,0,0,1.424963,51.339788
Star of China,5.0,2022-08-08T00:00:00,0,0,0,1.424963,51.339788
Coffee Hut,5.0,2022-07-27T00:00:00,0,0,0,1.414028,51.329475
Grub Hub,5.0,2021-11-03T00:00:00,0,0,0,1.4163706,51.3318586
Poundland,5.0,2021-03-16T00:00:00,0,0,0,1.419183,51.333723
Viking,5.0,2022-03-08T00:00:00,0,0,0,1.440738,51.355193
Holy Trinity CEP School,5.0,2022-03-14T00:00:00,0,0,0,1.432235,51.347158
R S Off Licence & Newsagents,5.0,2020-01-30T00:00:00,0,0,0,1.418615,51.33419
W H Smith,5.0,2020-02-26T00:00:00,0,0,0,1.418615,51.33419
Castle Hill Village Nursery,5.0,2016-12-09T00:00:00,5,0,0,1.165837,51.090972
Ramsgate Masonic Centre,5.0,2022-05-24T00:00:00,0,0,0,1.42347097396851,51.3388748168945
Kids Brighthouse,5.0,2022-04-19T00:00:00,0,0,0,1.4187957,51.3343705
Queen Charlotte,5.0,2017-12-19T00:00:00,0,0,0,1.414709,51.330526
The Falstaff,5.0,2020-09-04T00:00:00,0,0,0,1.414709,51.330525
Waitrose Ltd,5.0,2020-10-07T00:00:00,0,0,0,1.416952,51.332691
Dee's Cafe,5.0,2022-04-06T00:00:00,0,0,0,1.41851198673248,51.3341827392578
The Folkestone School For Girls,5.0,2018-09-13T00:00:00,5,0,0,1.151147,51.076781
Royal Norfolk Hotel,5.0,2017-08-07T00:00:00,0,5,5,1.148093,51.073859
Foy House,5.0,2019-10-29T00:00:00,0,0,0,1.1553008,51.0809352
Broadstairs Sailing Club,5.0,2021-02-23T00:00:00,0,0,0,1.444651,51.359287
Tartar Frigate,5.0,2022-03-02T00:00:00,0,0,0,1.444651,51.359287
Main Refreshment Kiosk,4.0,2021-08-18T00:00:00,0,5,10,1.444651,51.359287
Wyatt and Jones,5.0,2022-08-19T00:00:00,0,5,0,1.444651,51.359287
The Pavilion,5.0,2021-10-27T00:00:00,0,0,0,1.444651,51.359287
York Gate Ices,4.0,2021-07-20T00:00:00,0,10,0,1.44465,51.359287
Lillyputt Mini Golf,5.0,2021-04-19T00:00:00,0,0,0,1.441553,51.35668
Jetty Broadstairs,5.0,2021-09-29T00:00:00,0,0,0,1.44465,51.359287
Panorama Restaurant,5.0,2022-02-04T00:00:00,0,0,0,1.415734,51.331953
Bradstowe Lodge,5.0,2022-03-03T00:00:00,0,0,0,1.441553,51.35668
Cintra Hotel,5.0,2021-10-20T00:00:00,0,0,0,1.441553,51.35668
Former Aldi Store,5.0,2020-10-08T00:00:00,0,5,0,1.421856,51.337801
Moffetts Kiosk,5.0,2022-06-21T00:00:00,0,0,0,1.44435501098633,51.3593597412109
The Funicular Coffeehouse,5.0,2021-07-26T00:00:00,0,0,0,1.44435501098633,51.3593597412109
Folkestone Academy,5.0,2017-11-02T00:00:00,5,5,5,1.166176,51.091738
Folkestone Primary Academy,5.0,2019-01-29T00:00:00,0,5,5,1.166176,51.091738
Cleveland House Ltd,5.0,2021-05-25T00:00:00,0,0,0,1.440404,51.355535
Queen's Kebab,5.0,2021-03-09T00:00:00,0,0,0,1.415734,51.331952
Londis,5.0,2022-04-13T00:00:00,0,0,0,1.42668199539185,51.3426170349121
Subway,5.0,2022-02-14T00:00:00,0,0,0,1.42668199539185,51.3426170349121
Golden Fish Bar,5.0,2020-12-17T00:00:00,0,5,0,1.426682,51.342616
Spencer Court Hotel,5.0,2021-06-11T00:00:00,0,0,0,1.41367,51.330259
Bradstow School,5.0,2022-01-24T00:00:00,0,0,0,1.437285,51.35283
Flavours By Kumar,5.0,2022-02-15T00:00:00,0,5,0,1.416941,51.33351
Addington Superstore,5.0,2020-03-17T00:00:00,0,0,0,1.414409,51.331119
United Church,5.0,2021-11-25T00:00:00,0,0,0,1.41919,51.335755
Chiappinis Coffee Shop,5.0,2022-06-11T00:00:00,0,0,0,1.44258,51.358305
Kebbells,5.0,2021-06-01T00:00:00,0,0,0,1.441842,51.357652
The Charles Dickens,5.0,2021-06-30T00:00:00,0,0,0,1.441842,51.357652
Bandstand Kiosk,5.0,2022-08-15T00:00:00,0,5,0,1.441842,51.357652
Morellis Cappuchino Bars,3.0,2021-08-17T00:00:00,10,10,10,1.441841,51.357652
Apples Nursery,5.0,2016-12-12T00:00:00,0,0,0,1.149104,51.075712
Sandgate Primary School,5.0,2018-10-05T00:00:00,0,0,0,1.152279,51.079152
Greenfields Nursery,5.0,2022-08-02T00:00:00,0,0,0,1.152279,51.079152
Saga Pavilion Restaurant,5.0,2017-05-11T00:00:00,0,5,0,1.149104,51.075712
Folkestone Rowing Club,5.0,2019-09-05T00:00:00,0,0,0,1.146365,51.073429
Cafe Loki,4.0,2020-09-08T00:00:00,0,5,10,1.443492,51.359357
Folkestone Bowls Centre,5.0,2014-08-19T00:00:00,5,5,5,1.159152,51.085911
Bar Invicta,4.0,2019-03-26T00:00:00,5,10,5,1.159152,51.085911
J & B Catering,4.0,2020-01-09T00:00:00,0,10,5,1.159152,51.085911
The Seasider,5.0,2019-03-26T00:00:00,,,,1.15913701057434,51.0859107971191
The Old Curiosity Shop,5.0,2021-04-19T00:00:00,0,0,0,1.443836,51.359725
Harpers Wine Bar,5.0,2021-04-20T00:00:00,0,0,0,1.443836,51.359725
Palace Cinema,,1901-01-01T00:00:00,,,,1.443836,51.359725
Artfuls,5.0,2021-11-17T00:00:00,0,0,0,1.441911,51.358001
The Modern Boulangerie,4.0,2021-09-30T00:00:00,0,10,0,1.4149288,51.3318029
Loaf,5.0,2018-11-26T00:00:00,5,5,5,1.14641,51.073679
Neptunes Hall,5.0,2021-04-28T00:00:00,0,0,0,1.443836,51.359725
Ship Inn,4.0,2021-09-30T00:00:00,10,10,0,1.14641,51.07368
The Providence Inn,5.0,2019-10-25T00:00:00,5,5,5,1.14641,51.07368
Clarendon & Chatham House Sixth Form Centre,5.0,2022-05-17T00:00:00,0,0,0,1.417505,51.334338
Sandgate Vaults,5.0,2020-01-09T00:00:00,5,5,5,1.14641,51.07368
Green Spice Tandoori,4.0,2020-09-01T00:00:00,0,10,0,1.14641,51.07368
Stone Bay Montessori & Beach School,5.0,2022-07-20T00:00:00,0,0,0,1.44424998760223,51.3602600097656
West Cliff Service Station,5.0,2020-07-27T00:00:00,0,0,0,1.41426396369934,51.3316917419434
St Ethelberts Breakfast Club,5.0,2021-07-01T00:00:00,0,0,0,1.423247,51.34027
St Ethelberts Roman Catholic Primary School,5.0,2021-10-12T00:00:00,0,0,0,1.423247,51.34027
International Food Store,5.0,2021-04-28T00:00:00,0,0,0,1.4176935,51.3349964
Happily Ever Afters,5.0,2021-05-28T00:00:00,0,0,0,1.417444,51.3348463
Royal Albion Hotel,5.0,2021-10-28T00:00:00,0,0,0,1.442359,51.358617
Graham,,1901-01-01T00:00:00,,,,1.166564,51.093445
Ethelbert Childrens Services,5.0,2020-09-21T00:00:00,0,0,0,1.412087,51.329829
Eats 'n' Beats,5.0,2022-04-22T00:00:00,0,0,0,1.413923,51.331538
The Hive Cafe,5.0,2021-10-06T00:00:00,0,0,0,1.41702,51.33456
Nanas Kitchen,5.0,2020-08-28T00:00:00,5,5,5,1.16941797733307,51.0963134765625
Homebase,5.0,2022-05-25T00:00:00,0,0,0,1.16941797733307,51.0963134765625
The Boat House Kiosk,5.0,2018-05-03T00:00:00,5,5,5,1.145774,51.073364
Costa Coffee,5.0,2022-06-29T00:00:00,0,0,0,1.441891,51.358316
Masonic Hall,5.0,2012-09-19T00:00:00,5,5,5,1.146556,51.074153
The Little Fish Shop,,1901-01-01T00:00:00,,,,1.146556,51.074153
DOS,5.0,2020-08-07T00:00:00,0,0,0,1.4403,51.356834
The Table,5.0,2022-01-13T00:00:00,0,0,0,1.44121,51.3577308
Forts,5.0,2021-08-31T00:00:00,5,5,0,1.4411923,51.3576863
La Zia Maria,5.0,2021-08-18T00:00:00,0,0,0,1.441186,51.357734
St George's Community Meal,5.0,2021-05-28T00:00:00,0,0,0,1.4179799,51.3355637
Tilucks II,3.0,2022-03-09T00:00:00,,,,1.146198,51.073919
Be Me Tea Limited,5.0,2022-08-19T00:00:00,0,0,0,1.441563,51.358155
New China Inn,5.0,2021-03-31T00:00:00,0,0,0,1.441563,51.358155
The Savoury Slice,4.0,2021-09-10T00:00:00,5,10,5,1.146198,51.073919
Siam Kitchen,5.0,2022-03-10T00:00:00,0,5,0,1.44305,51.359586
Aqua 43,5.0,2021-07-20T00:00:00,0,0,0,1.44305,51.359586
Beaches Cafe Bar,5.0,2021-09-09T00:00:00,0,0,0,1.44305,51.359586
The Mermaid Fish & Chips Restaurant,5.0,2021-05-17T00:00:00,0,0,0,1.44305,51.359586
Bessie's Tea Parlour,5.0,2022-07-06T00:00:00,0,0,0,1.44305,51.359586
Veg'N Out,5.0,2020-11-06T00:00:00,0,0,0,1.44305,51.359586
Seggari's,5.0,2020-09-10T00:00:00,0,0,0,1.44305,51.359586
The Chapel,5.0,2022-08-26T00:00:00,0,0,0,1.44305,51.359586
Seafarer Restaurant,5.0,2022-08-17T00:00:00,0,5,0,1.44305,51.359586
The Dolphin Lounge Bar,5.0,2021-09-28T00:00:00,0,0,0,1.443049,51.359586
Clarendon House Grammar School,5.0,2022-05-17T00:00:00,0,0,0,1.415415,51.333258
Osteria Posillipo,5.0,2022-03-23T00:00:00,0,0,0,1.442402,51.358994
Samworth & Mee,5.0,2021-08-04T00:00:00,0,0,0,1.442402,51.358994
Raindell's,5.0,2021-08-18T00:00:00,0,0,0,1.442402,51.358994
The Bottleneck Off Licence,,1901-01-01T00:00:00,,,,1.441563,51.358155
The Sea Lounge,5.0,2021-04-01T00:00:00,0,0,0,1.44240200519562,51.3589935302734
The George Inn,5.0,2021-05-17T00:00:00,0,0,0,1.44305,51.359586
Smokehouse,5.0,2020-09-10T00:00:00,0,0,0,1.442402,51.358994
Albarino Tapas Restaurant Bar,5.0,2022-03-23T00:00:00,0,0,0,1.442603,51.359186
Prezzo,5.0,2022-08-17T00:00:00,0,5,0,1.442402,51.358994
The Racing Greyhound,5.0,2021-04-29T00:00:00,0,0,0,1.428111,51.345408
The Pickled Herring,5.0,2022-05-26T00:00:00,0,0,5,1.443479,51.36014
Shakey Shakey,4.0,2022-02-15T00:00:00,10,10,0,1.417358,51.335252
Kyoto Sushi & Grill,5.0,2020-12-17T00:00:00,0,5,0,1.417358,51.335252
Macies Bar,5.0,2019-11-21T00:00:00,0,5,0,1.417358,51.335252
The Dining Room,5.0,2021-04-01T00:00:00,0,0,0,1.4424843,51.3592045
Reign Bar & Lounge,5.0,2021-04-09T00:00:00,0,0,0,1.442045,51.3589026
The Famous Ship Inn / Gastro Galley,3.0,2022-03-01T00:00:00,10,10,10,1.1452762,51.0735687
Sardinia,5.0,2021-06-09T00:00:00,0,0,0,1.442402,51.358994
The Gardners Retreat Restaurant,5.0,2022-01-10T00:00:00,0,0,0,1.42712604999542,51.3447151184082
Bedford Inn,5.0,2022-08-09T00:00:00,0,0,0,1.413008,51.331592
Smiths Coffee Bar,5.0,2022-01-21T00:00:00,0,0,0,1.44067142761883,51.358016007636
The Little Sicilian,5.0,2021-06-09T00:00:00,0,0,0,1.439907,51.357331
Ba Fu Chinese Restaurant,4.0,2022-02-24T00:00:00,10,5,0,1.419786,51.337969
Thanet Childcare Ltd,5.0,2022-05-19T00:00:00,0,0,0,1.416192,51.334638
Thai Four Two,5.0,2020-08-26T00:00:00,0,0,0,1.439907,51.357331
Wrotham Arms,5.0,2019-12-12T00:00:00,0,0,0,1.439056,51.356331
Helter Skelter Nursery,5.0,2022-01-21T00:00:00,0,0,0,1.439907,51.357331
Anne's Restaurant,5.0,2022-02-14T00:00:00,0,0,0,1.15552850032491,51.0838011273513
Golden Fortune,5.0,2022-03-31T00:00:00,0,0,0,1.440503,51.358006
Spice Cottage,3.0,2022-03-29T00:00:00,10,10,10,1.440503,51.358006
Bargain Warehouse,5.0,2021-06-03T00:00:00,0,0,0,1.1682927,51.0961545
Rooms at Number One,5.0,2022-06-30T00:00:00,0,0,0,1.440503,51.358006
Home Bargains,5.0,2013-12-03T00:00:00,0,0,0,1.16693,51.095037
Ramsgate Small Boat Owners Assoc,5.0,2019-10-11T00:00:00,0,0,0,1.415474,51.334245
Royal Naval Association,5.0,2020-03-08T00:00:00,0,0,0,1.41699,51.335712
Premier,5.0,2020-02-02T00:00:00,0,0,0,1.416548,51.335365
